unmasked_text,span_labels
"Notre Olympiade de Mathématiques aura lieu sur le campus. (Adresse 850, Apt. 684). Vous pouvez confirmer votre participation à Ephraim_Jacobi@gmail.com avec 08066-892491.","[[127, 151, 'EMAIL_1'], [157, 169, 'PHONENUMBER_1']]"
Les Home Loan Account reflètent le montant de £0629571793764642 pour les séances de thérapie de Phoenix. Les identifiants de votre compte ont été enregistrés et le mot de passe est qmTRhD70tUHm. Veuillez vous assurer d'installer notre application d'exercice sur l'IMEI du téléphone: 13-542309-690696-3.,"[[96, 103, 'MIDDLENAME_1']]"
"Cher Clarissa, Je suis atteint de la maladie cœliaque. J'ai besoin de conseils alimentaires. J'ai également envoyé par e-mail un document dont le mot de passe est idT0swXc3UoA.","[[5, 13, 'FIRSTNAME_1']]"
"Salut, je suis Bette, un/e International Solutions Developer chez Bayer - Dare. Notre entreprise se spécialise dans la recherche en éducation sexuelle. Travaillons ensemble pour améliorer la qualité de l'éducation sexuelle. Veuillez me contacter à Myrna.Satterfield@hotmail.com.","[[15, 20, 'FIRSTNAME_1'], [248, 277, 'EMAIL_1']]"
"Bonjour, Dr. Turner. En passant en revue le dossier du patient - 18848870. J'ai trouvé des incohérences. Pourriez-vous vérifier ?","[[13, 19, 'LASTNAME_1']]"
"Dans notre module d'éducation aux compétences de vie sur la santé, nous apprendrons l'importance de maintenir une taille idéale de 3 feet 7 inches et un âge de 5 years old pour une bonne santé générale.","[[160, 171, 'AGE_1']]"
"Vérifiez les détails de livraison - 62104, Cambridgeshire et Nord-Est de l'Angleterre pour la commande des nouveaux outils éducatifs.","[[36, 41, 'ZIPCODE_1']]"
Vos résultats d'analyse d'imagerie pour la base de données de l'hôpital avec l'adresse IP : 132.18.216.252 sont dus. Pourriez-vous les envoyer à Clementina_Williamson91@gmail.com?,"[[145, 178, 'EMAIL_1']]"
Je m'appelle Arden. J'aimerais en apprendre davantage sur l'impact de la thérapie humaniste dans différents Consultant. Veuillez me contacter à l'adresse 0xd1b9dcc9919e7cc420e943addadec4fcaf9f8bb0.,"[[13, 18, 'MIDDLENAME_1']]"
Le personnel médical est prié de vérifier l'état du patient Carolyne dans la salle Apt. 980. Utilisez le PC dans la salle avec l'agent utilisateur Mozilla/5.0 (Windows NT 6.2; Trident/7.0; rv:11.0) like Gecko pour enregistrer les mises à jour. Les données confidentielles du patient (NIR - 953 97 7846) doivent rester dans la salle.,"[[60, 68, 'FIRSTNAME_1']]"
"Veuillez mettre à jour notre CRM. Le participant aux essais de phase 1, 75631264564, a maintenant 49 years.","[[98, 106, 'AGE_1']]"
Le rapport Dexa de Leif est prêt au téléchargement sur notre site web. Les détails de connexion seront envoyés à l'adresse e-mail enregistrée Omari77@yahoo.com.,"[[19, 23, 'FIRSTNAME_1'], [142, 159, 'EMAIL_1']]"
Bonjour depuis la franchise de Lake Asha. Nous avons remarqué une activité d'achat inhabituelle de $U[AMOUNT] sur votre carte se terminant par 7876752466372810. Veuillez demander de l'aide s'il ne s'agit pas de votre achat sur https://sardonic-brunch.com/.,"[[31, 40, 'CITY_1']]"
Merci Demiflux Block. Notre dernière séance de thérapie familiale a été productive. Vous étiez expressif contrairement à la séance du 30th December. Je vous encourage à continuer à participer activement.,"[[15, 20, 'LASTNAME_1']]"
"Tous les véhicules, y compris EC8DB1TDLHN168516 et QG97RZU, doivent être enregistrés auprès de la sécurité du campus. Envoyez les informations pertinentes à notre adresse Gina68@hotmail.com.","[[171, 189, 'EMAIL_1']]"
"Patient : Dexter, Sexe : Male, Date de naissance : 10/88. Paiement de Azerbaijanian Manat7028770023085742 dû pour la consultation en cardiologie. Facture envoyée à 1bQxAhryiHnA4vXqGWd3u8AFmAYiFH2N.","[[10, 16, 'FIRSTNAME_1']]"
"Patient Auto Loan Account; Date: 13/12/1969; Statut: Actif; Préoccupation principale: Santé cardiovasculaire; Notes de session: Pression artérielle dans la plage normale; activité physique conseillée pour un(e) enfant de 99 ans, Non-binary; échocardiographie prévue à la clinique 7280, coordonnées [52.9761,156.9316].","[[221, 223, 'AGE_1']]"
"Mrs. Jerde et Miss Hudson, nous sommes satisfaits de vos progrès jusqu'à présent. Nous continuerons à travailler sur des tactiques qui vous aideront tous les deux à communiquer plus clairement.","[[5, 10, 'LASTNAME_1']]"
"En prévision des discussions concernant votre propriété au 74164, Bonnie Villages, veuillez fournir votre numéro de compte 66401153.","[[66, 81, 'STREET_1']]"
Demandes de permis de stationnement : Le véhicule immatriculé KY44EHP ne dispose pas d'un permis de stationnement valide. La voiture est stationnée à Lilian Centers.,"[[150, 164, 'STREET_1']]"
"Mr. Morar, votre prochain rendez-vous avec le conseiller en santé mentale est prévu le April 14, 1926 à 16:04. Veuillez confirmer votre présence en répondant à l'e-mail du bureau à Einar27@yahoo.com ou en appelant au +347 15-374.1294.","[[4, 9, 'LASTNAME_1'], [181, 198, 'EMAIL_1'], [217, 233, 'PHONENUMBER_1']]"
"Patient Eileen, âgé(e) de 88 ans, est tombé(e) à Stamm Neck. L'IMEI du patient : 47-675380-585399-0 nécessite une attention immédiate.","[[8, 14, 'FIRSTNAME_1'], [26, 28, 'AGE_1'], [49, 59, 'STREET_1']]"
"Réunion du conseil avec Mme Koss pour le cours d'éducation mathématique est prévue le 20/11/1933, veuillez confirmer votre présence.","[[28, 32, 'LASTNAME_1']]"
"Les rapports de notre dernière étude en dermatologie ont été envoyés aujourd'hui. Veuillez noter le trafic de données circulant via 8b7d:eef3:31e8:d59f:2af8:cbff:999a:50b0, et discutons des conclusions lors d'un appel téléphonique. Utilisez le +588 975 708-8541.","[[244, 261, 'PHONENUMBER_1']]"
"Toute allergie doit être signalée à l'infirmière de l'école d'ici le 8/58. Si ce n'est pas le cas, veuillez envoyer un courrier électronique à Akeem53@hotmail.com. Pour les paiements, utilisez 1229435591237763 et IE347W0X61700986019009.","[[143, 162, 'EMAIL_1'], [193, 209, 'CREDITCARDNUMBER_1']]"
"Nous envisageons de lancer un nouveau programme de formation spécifiquement destiné à Male. Ce cours enrichira les participants avec des conseils et des outils de compétences de vie, de la manière la plus intéressante. Faites-nous savoir ce que vous en pensez Linnie.","[[260, 266, 'FIRSTNAME_1']]"
"Un courrier de Antoinette21@yahoo.com soulève des inquiétudes quant aux problèmes à l'adresse 7280, Lynch Fields. Devrions-nous élaborer un plan d'intervention d'urgence? Discutons-en davantage.","[[15, 37, 'EMAIL_1'], [100, 112, 'STREET_1']]"
"En tant que professionnel de la santé opérant dans le CODEPOSTAL 03507-0541, Demigender Orchestrator, veuillez vérifier les informations suivantes sur le patient: ÂGE 53, COULEUR DES YEUX Hazel, TAILLE 5' 9"". Veuillez utiliser les SMS sur le PHONEIMEI 09-813630-899339-8 pour les communications.","[[65, 75, 'ZIPCODE_1'], [167, 169, 'AGE_1']]"
"Cher(e) Miss Kerluke, nous avons découvert un article intéressant : 'Hormones et Comportement : Les Fondements Biologiques de la Personnalité'. Nous avons pensé que cela pourrait vous intéresser. Veuillez le trouver en pièce jointe.","[[13, 20, 'LASTNAME_1']]"
"L'enfant de 12 years ans à [72.3988,17.8177] {IPV4_1} a montré une capacité remarquable d'empathie.","[[12, 20, 'AGE_1']]"
"Le parcours de récupération en USI du patient Gray est remarquable ; à 15 years ans, Intersex man, elle a fait preuve d'une grande résilience et d'une grande force. Ses données de santé, suivies à l'aide d'adresses MAC comme 28:b9:cd:2c:53:e3, montrent des tendances de récupération significatives.","[[46, 50, 'MIDDLENAME_1'], [71, 79, 'AGE_1']]"
Home Loan Account #68651043 de Julius Hegmann nécessite une mise à jour de votre 1FPy4dfSNxefAJqi8tmhJtfwiGQydRCv32NJEh. Veuillez confirmer de manière urgente.,"[[31, 37, 'FIRSTNAME_1'], [38, 45, 'LASTNAME_1']]"
"Salut, Sage. Veuillez confirmer votre participation à la réunion parents-enseignants prévue aujourd'hui à 5:48 PM. Il est crucial de discuter du comportement récent de Jaylin en classe.","[[7, 11, 'MIDDLENAME_1'], [168, 174, 'FIRSTNAME_1']]"
J'ai rédigé un rapport d'évaluation pour Mme Schneider. Pouvez-vous le vérifier et l'envoyer à son adresse électronique Lue_Koepp@yahoo.com? Merci.,"[[45, 54, 'LASTNAME_1'], [120, 139, 'EMAIL_1']]"
"Cher[e] Polygender, merci d'avoir choisi nos outils d'évaluation en ligne. Pourriez-vous fournir votre 166.2.16.84 et 0xdcefb5ed9489e6dacca1cebffcf79eec8aa4fba9? Votre âge est 68, est-ce correct? Une fois que les informations ci-dessus sont confirmées, vous pouvez procéder à votre test.","[[176, 178, 'AGE_1']]"
"Cher Dr., nous avons bien reçu votre candidature pour un programme de mentorat. Nous vous tiendrons informé(e) par le biais de cet email Ernie46@hotmail.com.","[[137, 156, 'EMAIL_1']]"
Notre nouvelle clinique à Koeppfort accepte Dong comme paiement pour les services. Veuillez effectuer les transactions futures avec la carte visa numéro 9662913061476187.,"[[26, 35, 'CITY_1'], [141, 145, 'CREDITCARDISSUER_1'], [153, 169, 'CREDITCARDNUMBER_1']]"
"Bonjour, Mr. Stanton. Ceci est un rappel pour le renouvellement de votre certification CME en endocrinologie. Veuillez visiter notre site web, https://juvenile-armament.org/, pour procéder au renouvellement. N'oubliez pas d'utiliser le code 4968 lors du paiement. Si vous rencontrez des problèmes, n'hésitez pas à nous contacter par Claudine.Runolfsson97@yahoo.com.","[[13, 20, 'LASTNAME_1'], [333, 364, 'EMAIL_1']]"
"Cher +675 600 181 2903, nous avons bien reçu votre paiement pour le traitement en unité de soins intensifs. Réf : 8217364394510599 CVV : 017 Émetteur : jcb. Veuillez confirmer.","[[5, 22, 'PHONENUMBER_1'], [114, 130, 'CREDITCARDNUMBER_1'], [137, 140, 'CREDITCARDCVV_1'], [152, 155, 'CREDITCARDISSUER_1']]"
"33KrUCDSeLvsvm34jrNrUX2t38LNT à noter, pour le prochain rendez-vous, veuillez apporter l'équipement prescrit pour la thérapie de North.","[[129, 134, 'MIDDLENAME_1']]"
"Madame Heathcote, j'ai constaté l'intérêt de votre enfant pour Accountability lors de notre dernier projet et je pense qu'il serait intéressant de discuter des opportunités potentielles. Veuillez me faire savoir un moment approprié.","[[7, 16, 'LASTNAME_1']]"
"Service du dîner à Suite 770, besoin que les parents fassent des dons à 3tHRUtVL442CxYEsrrLho3UZmHiNg3aCb4HFX pour les produits alimentaires. Cameron s'occupera des repas.","[[142, 149, 'MIDDLENAME_1']]"
"Salut, tu te souviens de ton 7AGP8FNFMMJ_ pour le portail du bien-être? Le centre situé au Park Road 410 est également disponible si tu as besoin d'une consultation en personne.","[[91, 100, 'STREET_1']]"
"Marta, vos réflexions sur l'éducation sexuelle, notamment dans la région Avon, sont admirables. Vous pouvez vous connecter ce soir à 01:30 pour un webinaire en direct.","[[0, 5, 'FIRSTNAME_1']]"
"Nous avons attrapé un étudiant du bâtiment numéro 656, rue Hayes Loaf dans Wiltshire en train d'utiliser un appareil électronique (code IMEI : 81-019895-551359-5) pendant un examen en cours.","[[59, 69, 'STREET_1']]"
"Patient, aux yeux Eye color: Hazel, âgé de 88 years ans et de sexe Intersex man, a signalé un problème avec sa pompe à insuline. Numéro de série Z8E4RYU8XRWB86677. Pourriez-vous enquêter là-dessus?","[[43, 51, 'AGE_1']]"
"Dans le cadre de notre programme d'engagement des étudiants, nous reconnaissons les efforts des étudiants exceptionnels. Kamille, félicitations pour votre implication remarquable dans la communauté de Response.","[[121, 128, 'FIRSTNAME_1']]"
"Bonjour, avez-vous vu notre dernier rapport sur le Integration? Il a été envoyé à votre Wilhelmine_Graham@gmail.com, jetez-y un coup d'œil!","[[88, 115, 'EMAIL_1']]"
Une nouvelle élève Male de 59228 a montré une amélioration notable au cours des dernières semaines. Nous sommes ravis de ses progrès.,"[[27, 32, 'ZIPCODE_1']]"
"Cher/chère Miss Mertz (Dana), En ce qui concerne votre commande récente, nous avons expédié vos dispositifs médicaux à votre adresse actuelle : Nickolas Plaza, 87642, Bowie, Thurgovie. Numéro de suivi : 8849136437250212. Montant total facturé : Kč643,655.41. Contact : +78-894 271 5202. Estimation d'arrivée : 4th January 11:53.","[[16, 21, 'LASTNAME_1'], [23, 27, 'FIRSTNAME_1'], [144, 158, 'STREET_1'], [167, 172, 'CITY_1'], [269, 285, 'PHONENUMBER_1']]"
Un(e) individu(e) vêtu(e) de sombre et de Male a été repéré(e) près de Harmony Ridge en possession d'un dispositif suspect.,"[[71, 84, 'STREET_1']]"
Restez à l'écoute pour un séminaire en ligne sur la sensibilisation aux maladies infectieuses. Rejoignez le lien depuis votre Mozilla/5.0 (Windows NT 5.3; Win64; x64; rv:10.8) Gecko/20100101 Firefox/10.8.2 sur vos ordinateurs ou appareils mobiles. Appelez-nous au 018-568 0502 pour toute assistance technique.,"[[264, 276, 'PHONENUMBER_1']]"
"J'ai envoyé les feuilles de travail d'encadrement entre pairs à la classe de mathématiques. Vous les trouverez dans votre compte scolaire se terminant par 02185655. Si vous avez des questions, envoyez-moi un courriel à Edgar.Reilly@gmail.com.","[[219, 241, 'EMAIL_1']]"
"Nous cherchons à développer des traitements hormonaux pour les personnes de 39 years ans souffrant de troubles thyroïdiens. Pourriez-vous, en tant que Forward Research Supervisor, nous financer via le compte Money Market Account avec le numéro de compte 01153354?","[[76, 84, 'AGE_1']]"
Félicitations aux élèves qui ont montré des progrès remarquables dans leurs scores de comportement ce trimestre! Les récompenses peuvent être récupérées à la salle 853. Contactez le 0109-39929906 pour plus de détails.,"[[182, 195, 'PHONENUMBER_1']]"
"Nous avons une question concernant le bien immobilier situé au 62183, Holden Ramp. Pourrions-nous obtenir votre numéro de sécurité sociale (SSN) (439-45-5827) pour clarification ?","[[70, 81, 'STREET_1']]"
"Pour la pratique pratique, nous utilisons la salle de classe modèle 3705 sur Abernathy Union.","[[77, 92, 'STREET_1']]"
"Tous les véhicules, y compris D4G3GFZZ4WCK82747 et OF28BRV, doivent être enregistrés auprès de la sécurité du campus. Envoyez les informations pertinentes à notre adresse Colby.Fahey@yahoo.com.","[[171, 192, 'EMAIL_1']]"
"Dans notre récente recherche sur l'impact psychologique du cancer sur les patients à East Angeline, nous avons pris en compte de nombreux paramètres, notamment le genre : Male to female transsexual woman, l'âge : 61 years et même la proximité des installations de soins de santé en utilisant les coordonnées GPS avoisinantes [54.4842,161.2489].","[[85, 98, 'CITY_1'], [213, 221, 'AGE_1']]"
Un webinaire en ligne est prévu pour le 18/02/1955 abordant le scénario mondial de l'éducation. L'invitation a été envoyée à votre adresse e-mail enregistrée Vince.Robel@hotmail.com.,"[[158, 181, 'EMAIL_1']]"
"Bennett, la demande de bourse est approuvée. Veuillez fournir SA51294W629927WZ43F36C63 pour le traitement ultérieur.","[[0, 7, 'FIRSTNAME_1']]"
"En observant nos salles de classe, nous avons remarqué que les élèves de la section Northwest présentent une faible capacité d'attention. Les solutions proposées seront discutées lors de la prochaine réunion des parents. Appelez-nous au 06 68-85 20 07 pour plus de détails.","[[237, 251, 'PHONENUMBER_1']]"
"Bonjour, je suis intéressé par le programme de bénévolat étudiant. Je suis actuellement employé en tant que Planner et j'ai 8 years ans. J'ai trouvé le programme sur https://stale-class.com et j'ai besoin de plus d'informations sur la procédure de candidature.","[[124, 131, 'AGE_1']]"
"Salut Jody, je vérifie simplement vos progrès dans le programme de mentorat. Pouvez-vous m'envoyer un rapport à Maurice_Hessel22@hotmail.com? Merci !","[[6, 10, 'FIRSTNAME_1'], [112, 140, 'EMAIL_1']]"
"Cade Roberts, résident de Keshawnburgh, a besoin d'une assistance juridique pour une affaire de droits civils contre Jaskolski LLC.","[[0, 4, 'FIRSTNAME_1'], [5, 12, 'LASTNAME_1'], [26, 38, 'CITY_1']]"
Nous avons remarqué un manque d'accessibilité aux soins de santé dans votre région (67437-6103). Les paiements des consultations peuvent être effectués via 3ynJVK8spZDj3MygHWaxgKgnhGMd.,"[[84, 94, 'ZIPCODE_1']]"
